sensor1,sensor2,sensor3
0.006499,0.008312,0.011081
0.008883,0.008922,0.011381
0.006639,0.008312,0.011006
0.006545,0.007924,0.010782
0.005797,0.00737,0.010482
0.004956,0.006816,0.010183
0.0072,0.007259,0.010258
0.008696,0.007758,0.010407
0.007153,0.007481,0.010258
0.006125,0.00737,0.010183
0.007855,0.007924,0.010407
0.006826,0.007758,0.010332
0.006452,0.007647,0.010258
0.006966,0.007592,0.010183
0.005143,0.007038,0.009883
0.005657,0.006927,0.009733
0.007387,0.00737,0.009883
0.007621,0.007758,0.010033
0.006499,0.007425,0.009808
0.006592,0.007315,0.009733
0.008229,0.007924,0.010033
0.008229,0.008146,0.010108
0.008135,0.008755,0.010482
0.008275,0.008811,0.010482
0.007574,0.008755,0.010557
0.005377,0.00798,0.010183
0.00533,0.007592,0.010033
0.006218,0.007592,0.009958
0.006873,0.007813,0.010108
0.006919,0.007758,0.010033
0.010005,0.008478,0.010332
0.008135,0.008478,0.010407
0.006078,0.00798,0.010183
0.006218,0.007592,0.010033
0.006312,0.007536,0.009958
0.008135,0.00798,0.010108
0.011454,0.009088,0.010632
0.009631,0.009088,0.010707
0.012062,0.010085,0.011156
0.009538,0.009864,0.011156
0.006826,0.00931,0.011006
0.006639,0.009088,0.010931
0.008088,0.009088,0.011006
0.007013,0.008534,0.010782
0.005984,0.00809,0.010632
0.009538,0.008922,0.010931
0.007808,0.0087,0.010857
0.009865,0.00942,0.011231
0.007621,0.008977,0.011081
0.007574,0.009032,0.011081
0.00879,0.009697,0.011456
0.007901,0.00942,0.011381
0.007761,0.00942,0.011456
0.010239,0.010196,0.011905
0.008603,0.010141,0.011905
0.00921,0.010362,0.012129
0.008369,0.010196,0.012129
0.007995,0.010085,0.012204
0.008182,0.009919,0.012129
0.010005,0.010473,0.012504
0.007574,0.009808,0.012204
0.007761,0.009587,0.012129
0.006125,0.008977,0.011905
0.006312,0.008589,0.01168
0.010192,0.010252,0.012429
0.011501,0.01075,0.012728
0.00893,0.010362,0.012579
0.006966,0.009476,0.012204
0.004582,0.008423,0.011755
0.005377,0.008201,0.01153
0.008182,0.0087,0.01168
0.005797,0.00798,0.011381
0.006966,0.00809,0.011306
0.007621,0.008146,0.011231
0.006499,0.00798,0.011156
0.007153,0.008368,0.011306
0.009725,0.008977,0.01153
0.007247,0.008589,0.011381
0.007527,0.008534,0.011306
0.005984,0.00809,0.011081
0.009164,0.008866,0.011381
0.007761,0.008645,0.011231
0.010473,0.009476,0.011605
0.010893,0.010141,0.01198
0.006732,0.008977,0.011456
0.011782,0.010141,0.01198
0.008836,0.009697,0.01183
0.007247,0.009254,0.01168
0.010987,0.009864,0.01198
0.010005,0.009975,0.012055
0.010519,0.010418,0.012279
0.010332,0.010529,0.012429
0.011454,0.010972,0.012653
0.00879,0.010418,0.012504
0.006452,0.009476,0.012129
0.004068,0.008146,0.011456
0.005377,0.007924,0.011306
0.008977,0.008866,0.01168
0.007247,0.008589,0.01153
0.010145,0.00931,0.01183
0.010099,0.009697,0.01198
0.00921,0.009697,0.012055
0.011361,0.010307,0.012354
0.013044,0.011083,0.012728
0.008229,0.01003,0.012354
0.010706,0.01075,0.012728
0.004862,0.009032,0.01198
0.004909,0.008423,0.01168
0.009771,0.009753,0.012279
0.009958,0.009753,0.012279
0.008229,0.009531,0.012204
0.007667,0.009088,0.01198
0.009351,0.009642,0.012204
0.007761,0.009365,0.012055
0.005564,0.008478,0.01168
0.008509,0.008977,0.01183
0.007527,0.008755,0.01168
0.008883,0.009088,0.01183
0.008322,0.008922,0.011755
0.006452,0.008423,0.01153
0.007106,0.008534,0.01153
0.007948,0.008534,0.011456
0.007574,0.008423,0.011381
0.008042,0.008534,0.011381
0.007013,0.00809,0.011156
0.007995,0.008368,0.011156
0.010332,0.009531,0.01168
0.009538,0.009587,0.011755
0.008275,0.009476,0.011755
0.009958,0.009697,0.01183
0.009771,0.009864,0.01198
0.008135,0.009587,0.011905
0.007574,0.009531,0.011905
0.006686,0.008977,0.011605
0.005984,0.008534,0.011456
0.007808,0.008755,0.01153
0.006405,0.008257,0.011306
0.007995,0.008312,0.011231
0.008182,0.008589,0.011306
0.006218,0.00798,0.011006
0.005891,0.007813,0.010857
0.005751,0.007481,0.010632
0.007574,0.007703,0.010632
0.009725,0.008534,0.011006
0.012623,0.009642,0.01153
0.009958,0.009587,0.01153
0.008836,0.009587,0.011605
0.00706,0.009199,0.011456
0.006218,0.0087,0.011306
0.006592,0.008368,0.011081
0.006919,0.008257,0.011006
0.011314,0.009919,0.011755
0.013138,0.010972,0.012354
0.012904,0.01136,0.012579
0.011501,0.011637,0.012878
0.009912,0.011415,0.012953
0.007574,0.01075,0.012728
0.007013,0.010307,0.012653
0.006452,0.009531,0.012279
0.005283,0.008922,0.012055
0.009351,0.009697,0.012354
0.007013,0.009088,0.012055
0.008416,0.009254,0.012129
0.008696,0.009476,0.012204
0.007247,0.009032,0.01198
0.006405,0.008478,0.01168
0.006639,0.008201,0.01153
0.005891,0.007758,0.011231
0.0072,0.00798,0.011231
0.006732,0.007758,0.011081
0.00748,0.007813,0.011006
0.006312,0.007425,0.010782
0.006686,0.007481,0.010707
0.007948,0.007592,0.010632
0.005844,0.006982,0.010258
0.006732,0.007259,0.010332
0.006873,0.007315,0.010332
0.010519,0.008312,0.010632
0.008229,0.008201,0.010632
0.008603,0.008423,0.010707
0.006265,0.007813,0.010407
0.006639,0.007869,0.010407
0.005984,0.007536,0.010258
0.008416,0.008312,0.010557
0.006265,0.007703,0.010258
0.006545,0.007536,0.010183
0.004909,0.006927,0.009808
0.00547,0.006871,0.009733
0.005938,0.006816,0.009659
0.003693,0.00604,0.009209
0.005236,0.006317,0.009209
0.006686,0.006594,0.009284
0.007995,0.007038,0.009434
0.008275,0.00737,0.009509
0.008229,0.007647,0.009659
0.008836,0.008146,0.009883
0.008182,0.008312,0.009958
0.01267,0.009753,0.010632
0.010519,0.01003,0.010931
0.006732,0.009032,0.010557
0.009023,0.009531,0.010857
0.005938,0.008589,0.010557
0.006312,0.008423,0.010482
0.006592,0.008257,0.010407
0.005096,0.007647,0.010108
0.007808,0.008146,0.010332
0.006732,0.007758,0.010183
0.009631,0.008589,0.010557
0.012343,0.01003,0.011231
0.008042,0.009365,0.011006
0.007106,0.008866,0.010857
0.004722,0.007869,0.010407
0.006218,0.007869,0.010332
0.00706,0.00798,0.010407
0.006499,0.007813,0.010332
0.00879,0.008478,0.010557
0.007714,0.008201,0.010482
0.006218,0.007758,0.010258
0.006779,0.007758,0.010258
0.006312,0.007425,0.010033
0.00907,0.008312,0.010407
0.007948,0.008201,0.010332
0.006639,0.007869,0.010183
0.007106,0.00798,0.010258
0.007527,0.007869,0.010183
0.005938,0.007425,0.009958
0.005564,0.006982,0.009733
0.006686,0.006982,0.009659
0.00533,0.006539,0.009434
0.005797,0.006705,0.009434
0.007106,0.007204,0.009584
0.00734,0.007592,0.009733
0.006031,0.007315,0.009659
0.00561,0.006982,0.009434
0.004862,0.006483,0.009134
0.005891,0.00665,0.009209
0.005236,0.006262,0.00891
0.004021,0.005763,0.008685
0.007293,0.006373,0.008835
0.007247,0.006705,0.00891
0.006779,0.00665,0.00891
0.009351,0.007924,0.009434
0.007808,0.00798,0.009509
0.005891,0.007481,0.009359
0.00561,0.007093,0.009209
0.009631,0.00809,0.009584
0.005891,0.007204,0.009209
0.005751,0.007148,0.009209
0.008836,0.008589,0.009883
0.008649,0.008755,0.010033
0.007293,0.008312,0.009883
0.007013,0.008201,0.009883
0.005751,0.007592,0.009584
0.004535,0.006927,0.009284
0.007434,0.007481,0.009509
0.010286,0.008755,0.010108
0.007293,0.008201,0.009958
0.004488,0.00737,0.009584
0.004769,0.006982,0.009359
0.005283,0.006761,0.009284
0.005236,0.00665,0.009134
0.005657,0.006705,0.009134
0.006125,0.006927,0.009209
0.008603,0.007813,0.009584
0.010145,0.008589,0.009958
0.008322,0.008534,0.010033
0.008182,0.0087,0.010183
0.004255,0.007481,0.009659
0.009818,0.008589,0.010108
0.008603,0.008478,0.010108
0.008135,0.008534,0.010183
0.007013,0.008257,0.010108
0.008369,0.0087,0.010332
0.006545,0.008368,0.010258
0.005096,0.007592,0.009883
0.004582,0.007148,0.009659
0.0036,0.006428,0.009284
0.003927,0.005985,0.008985
0.004395,0.005652,0.00876
0.006966,0.006262,0.00891
0.006826,0.00665,0.00906
0.006592,0.006816,0.00906
0.006312,0.006705,0.008985
0.005984,0.006705,0.008985
0.007621,0.007315,0.009209
0.006218,0.006982,0.008985
0.007621,0.007647,0.009359
0.007995,0.007813,0.009434
0.00879,0.008312,0.009659
0.006779,0.007869,0.009509
0.006499,0.007647,0.009509
0.007621,0.007758,0.009509
0.011501,0.008922,0.010108
0.008135,0.008534,0.009958
0.008322,0.008589,0.010033
0.008369,0.008645,0.010108
0.006592,0.00809,0.009883
0.006826,0.00809,0.009958
0.012717,0.009642,0.010632
0.00893,0.009143,0.010482
0.009444,0.009365,0.010632
0.006732,0.008645,0.010407
0.004769,0.007813,0.010033
0.005377,0.007647,0.009958
0.003927,0.006927,0.009659
0.004535,0.00665,0.009434
0.007106,0.007148,0.009659
0.007948,0.007536,0.009733
0.007293,0.007536,0.009733
0.00547,0.007038,0.009509
0.008042,0.007647,0.009733
0.007901,0.007813,0.009808
0.009958,0.0087,0.010183
0.010519,0.009642,0.010707
0.012577,0.011083,0.01153
0.006125,0.009476,0.011006
0.008649,0.009975,0.011306
0.007293,0.009365,0.011081
0.007013,0.009032,0.011006
0.00346,0.007592,0.010332
0.007901,0.008146,0.010557
0.0108,0.00931,0.011081
0.007714,0.008645,0.010782
0.00893,0.009032,0.011006
0.007714,0.008589,0.010857
0.0072,0.008368,0.010707
0.006919,0.008201,0.010632
0.00748,0.008423,0.010782
0.007808,0.008257,0.010632
0.007013,0.008146,0.010557
0.008509,0.008755,0.010857
0.008275,0.008866,0.011006
0.009771,0.009199,0.011156
0.009117,0.009254,0.011156
0.006499,0.008645,0.010931
0.00533,0.007813,0.010557
0.004161,0.007148,0.010183
0.007247,0.007703,0.010407
0.005657,0.007259,0.010183
0.004442,0.006594,0.009733
0.005236,0.006539,0.009659
0.005984,0.006594,0.009584
0.006499,0.006982,0.009659
0.00879,0.007703,0.009958
0.007013,0.007481,0.009808
0.012062,0.008866,0.010407
0.008649,0.008423,0.010258
0.010192,0.008922,0.010482
0.009444,0.009143,0.010632
0.011221,0.009975,0.011081
0.009538,0.01003,0.011231
0.007901,0.009642,0.011156
0.007387,0.00931,0.011081
0.006873,0.009032,0.011006
0.011595,0.009975,0.011456
0.007013,0.008977,0.011006
0.00893,0.009697,0.011381
0.006405,0.008922,0.011156
0.007434,0.009032,0.011231
0.005377,0.008257,0.010857
0.005704,0.007924,0.010707
0.005377,0.007536,0.010482
0.004909,0.007038,0.010183
0.005657,0.006982,0.010108
0.00921,0.00809,0.010482
0.00561,0.00737,0.010183
0.008322,0.007924,0.010407
0.007574,0.00798,0.010332
0.005984,0.007536,0.010183
0.004582,0.007093,0.009958
0.004348,0.006761,0.009733
0.007667,0.007425,0.009958
0.01094,0.008589,0.010482
0.007434,0.00809,0.010258
0.005751,0.007592,0.010033
0.006499,0.007425,0.009883
0.007714,0.007869,0.010033
0.008229,0.007924,0.010108
0.006265,0.007425,0.009808
0.005236,0.006982,0.009584
0.006218,0.007093,0.009584
0.004816,0.00665,0.009359
0.005143,0.006594,0.009284
0.005891,0.006594,0.009209
0.00561,0.006539,0.009134
0.008883,0.007592,0.009509
0.006312,0.007093,0.009284
0.008275,0.007647,0.009509
0.006031,0.007093,0.009284
0.006499,0.007204,0.009284
0.010052,0.008257,0.009733
0.007808,0.00798,0.009659
0.009257,0.008589,0.009958
0.01094,0.009032,0.010183
0.006966,0.008201,0.009883
0.009865,0.008922,0.010258
0.007761,0.008534,0.010183
0.004582,0.007481,0.009659
0.005844,0.007259,0.009584
0.004909,0.006816,0.009359
0.007995,0.007425,0.009584
0.008135,0.007758,0.009733
0.007293,0.007703,0.009733
0.010706,0.0087,0.010108
0.007247,0.008146,0.009958
0.009444,0.009199,0.010482
0.008977,0.009365,0.010632
0.007434,0.009032,0.010557
0.006218,0.008478,0.010332
0.007527,0.008645,0.010482
0.005236,0.007869,0.010108
0.00893,0.008755,0.010557
0.0108,0.00942,0.010857
0.010613,0.009808,0.011156
0.011688,0.01075,0.01168
0.007808,0.01003,0.011456
0.012296,0.01136,0.012204
0.008182,0.010418,0.011905
0.008182,0.009919,0.011755
0.006686,0.00931,0.01153
0.009771,0.009919,0.01183
0.009865,0.01003,0.011905
0.007855,0.009642,0.01183
0.010379,0.010362,0.012204
0.00734,0.009587,0.011905
0.008696,0.009864,0.012055
0.007667,0.009531,0.011905
0.009444,0.009919,0.012129
0.016457,0.012745,0.013477
0.012717,0.012911,0.013777
0.009444,0.012025,0.013552
0.011454,0.012468,0.013777
0.012062,0.012468,0.013926
0.010473,0.012136,0.013926
0.010052,0.011748,0.013926
0.014026,0.013521,0.014825
0.013512,0.013909,0.015199
0.012997,0.014131,0.015424
0.010332,0.013299,0.015274
0.011267,0.01341,0.015424
0.007574,0.012025,0.014975
0.005377,0.010639,0.014376
0.008836,0.010972,0.01445
0.008509,0.010639,0.014226
0.014821,0.012634,0.015199
0.009351,0.011582,0.01475
0.009631,0.011526,0.01475
0.009865,0.011637,0.014825
0.008836,0.011138,0.0146
0.008416,0.010639,0.014376
0.008696,0.010529,0.014226
0.008275,0.010196,0.014076
0.007948,0.009919,0.013777
0.011548,0.010972,0.014226
0.00748,0.009919,0.013777
0.009023,0.010196,0.013777
0.012343,0.011637,0.014525
0.013512,0.012468,0.0149
0.01108,0.012136,0.0149
0.012062,0.012413,0.015049
0.011174,0.012468,0.015124
0.01239,0.012801,0.015349
0.012483,0.012967,0.015499
0.009257,0.012136,0.015199
0.012436,0.012745,0.015499
0.010473,0.012136,0.015274
0.013652,0.01269,0.015499
0.007761,0.011194,0.014825
0.007714,0.010639,0.0146
0.009771,0.010972,0.014675
0.010473,0.011083,0.014675
0.011127,0.011249,0.014675
0.012109,0.011914,0.014975
0.0108,0.012025,0.015124
0.013091,0.012745,0.015424
0.011127,0.012468,0.015424
0.010426,0.012246,0.015274
0.010192,0.012413,0.015424
0.008556,0.011637,0.015124
0.006686,0.010529,0.0146
0.006686,0.010085,0.014376
0.008556,0.010196,0.014226
0.0108,0.010861,0.014525
0.00921,0.010529,0.014376
0.010473,0.01075,0.014376
0.012203,0.011249,0.0146
0.008182,0.010307,0.014076
0.010239,0.010861,0.014376
0.011127,0.011582,0.014675
0.010519,0.011415,0.0146
0.014213,0.012967,0.015349
0.014493,0.013299,0.015574
0.012997,0.013521,0.015798
0.017018,0.014906,0.016547
0.015709,0.01535,0.016921
0.013558,0.015183,0.017071
0.012623,0.014629,0.016996
0.013231,0.015017,0.017296
0.011875,0.014241,0.017071
0.013558,0.014851,0.017445
0.0144,0.015294,0.01782
0.01468,0.015848,0.018194
0.011174,0.01474,0.01782
0.012764,0.015017,0.018044
0.011454,0.014796,0.018119
0.012343,0.01474,0.018119
0.011408,0.014518,0.018119
0.012203,0.014241,0.018044
0.010613,0.013853,0.01782
0.010099,0.013299,0.01767
0.0108,0.01341,0.01767
0.015241,0.014352,0.018119
0.0216,0.017289,0.019542
0.014961,0.016403,0.019242
0.010239,0.014906,0.018718
0.015195,0.015959,0.019242
0.018654,0.016735,0.019617
0.010286,0.014574,0.018793
0.013886,0.015017,0.018943
0.011361,0.014352,0.018718
0.014119,0.015294,0.019167
0.012296,0.014851,0.019018
0.014727,0.015627,0.019392
0.016364,0.016403,0.019841
0.014634,0.016403,0.019916
0.010145,0.014851,0.019317
0.008322,0.013521,0.018718
0.018,0.015959,0.019766
0.014727,0.015793,0.019766
0.011127,0.014629,0.019242
0.01468,0.015294,0.019542
0.014914,0.015627,0.019766
0.013745,0.015405,0.019692
0.013839,0.01535,0.019692
0.016364,0.016513,0.020216
0.013699,0.015793,0.019991
0.015662,0.016292,0.020216
0.012577,0.015571,0.019916
0.009818,0.014408,0.019392
0.010706,0.01402,0.019167
0.01239,0.014352,0.019317
0.011875,0.014075,0.019093
0.0108,0.013909,0.019018
0.015756,0.014962,0.019467
0.01267,0.014408,0.019167
0.012203,0.014518,0.019167
0.00921,0.013299,0.018568
0.012577,0.013798,0.018718
0.010145,0.012911,0.018269
0.011875,0.01341,0.018419
0.01253,0.013521,0.018419
0.0144,0.014463,0.018793
0.01267,0.014574,0.018943
0.010239,0.013798,0.018568
0.009771,0.013189,0.018269
0.013325,0.013964,0.018568
0.012016,0.013632,0.018344
0.008836,0.012468,0.01767
0.008743,0.012025,0.017445
0.012857,0.012967,0.01782
0.009538,0.012246,0.017445
0.008883,0.011803,0.017146
0.011782,0.012357,0.017296
0.015522,0.013853,0.01782
0.011501,0.013299,0.01767
0.013231,0.013743,0.01782
0.011127,0.013299,0.01767
0.012764,0.01341,0.01767
0.015241,0.014408,0.018119
0.011641,0.013632,0.01767
0.010706,0.013133,0.01752
0.008462,0.012136,0.017071
0.006873,0.011249,0.016547
0.007434,0.01075,0.016247
0.012436,0.012025,0.016697
0.010052,0.011914,0.016547
0.014493,0.013299,0.017146
0.014213,0.013798,0.01737
0.012109,0.013743,0.01737
0.011174,0.013521,0.01737
0.011782,0.013743,0.017445
0.014306,0.014352,0.01767
0.016597,0.01546,0.018344
0.012904,0.015017,0.018269
0.010706,0.014518,0.018194
0.011875,0.014463,0.018194
0.011267,0.013964,0.017969
0.013558,0.014629,0.018344
0.010987,0.01402,0.018119
0.009351,0.013078,0.01767
0.012249,0.013798,0.017969
0.013886,0.014352,0.018194
0.010613,0.013687,0.017969
0.012623,0.013687,0.01782
0.011548,0.013521,0.01782
0.011782,0.013521,0.01782
0.012249,0.013687,0.01782
0.013558,0.014352,0.018194
0.014213,0.015017,0.018568
0.011127,0.01402,0.018194
0.011361,0.014075,0.018269
0.013371,0.014463,0.018419
0.013371,0.014685,0.018568
0.012951,0.014463,0.018494
0.011688,0.01402,0.018344
0.010099,0.013299,0.017969
0.011408,0.013299,0.017969
0.013558,0.014131,0.018269
0.013184,0.014131,0.018269
0.009912,0.012967,0.01767
0.00907,0.012357,0.01737
0.008182,0.011637,0.016996
0.0108,0.012136,0.017071
0.007808,0.011138,0.016547
0.00748,0.010861,0.016322
0.010519,0.011526,0.016472
0.012016,0.012136,0.016622
0.012764,0.012634,0.016771
0.013278,0.013299,0.017071
0.011267,0.01341,0.017221
0.010473,0.013133,0.017071
0.008696,0.012246,0.016697
0.009351,0.012136,0.016622
0.009304,0.011914,0.016472
0.017252,0.013687,0.017146
0.012764,0.013244,0.016996
0.010005,0.012246,0.016547
0.007948,0.011415,0.016098
0.006499,0.010418,0.015574
0.00879,0.010529,0.015499
0.016177,0.01269,0.016322
0.008743,0.011304,0.015648
0.010426,0.011803,0.015798
0.009117,0.011471,0.015648
0.013792,0.012745,0.016247
0.009958,0.012136,0.015948
0.008556,0.011471,0.015648
0.01094,0.012025,0.015798
0.009444,0.011526,0.015574
0.010286,0.011526,0.015574
0.010706,0.011526,0.015499
0.011408,0.011748,0.015574
0.014493,0.01341,0.016322
0.01239,0.013078,0.016247
0.010519,0.012468,0.015948
0.006686,0.011138,0.015349
0.00921,0.011415,0.015424
0.009257,0.011415,0.015424
0.00734,0.010639,0.015049
0.00893,0.010639,0.014975
0.007247,0.01003,0.0146
0.009257,0.010473,0.014675
0.009865,0.010529,0.014675
0.0072,0.009808,0.014226
0.006919,0.00942,0.013926
0.008462,0.009476,0.013777
0.008649,0.009531,0.013777
0.009538,0.009697,0.013777
0.010379,0.010307,0.013926
0.008509,0.009975,0.013777
0.007808,0.009642,0.013552
0.007714,0.00942,0.013327
0.014727,0.01136,0.014076
0.014961,0.012357,0.014675
0.015475,0.013853,0.015424
0.011688,0.013244,0.015349
0.012997,0.013687,0.015648
0.010005,0.01269,0.015274
0.008275,0.011914,0.015049
0.009912,0.012025,0.015124
0.012717,0.013022,0.015574
0.014306,0.013687,0.015948
0.013091,0.013853,0.016098
0.010052,0.012911,0.015798
0.011267,0.012911,0.015798
0.010426,0.012634,0.015798
0.008182,0.011692,0.015424
0.007901,0.011138,0.015124
0.008135,0.01075,0.0149
0.007387,0.010196,0.0146
0.009164,0.01075,0.014825
0.012343,0.011637,0.015124
0.01253,0.012246,0.015424
0.009912,0.011582,0.015124
0.006639,0.010362,0.0146
0.006499,0.009697,0.014076
0.006732,0.009365,0.013926
0.006966,0.009143,0.013702
0.006639,0.008922,0.013477
0.008088,0.008977,0.013327
0.008416,0.009199,0.013327
0.007013,0.0087,0.013028
0.00706,0.0087,0.012878
0.007855,0.0087,0.012803
0.007527,0.008534,0.012579
